datetime,wind_direction,wind_speed,weather_description,pressure,temperature,humidity
11/20/2012 12:00,330,2,sky is clear,1020,283.27,65
11/20/2012 13:00,330,1,sky is clear,1021,281.85,65
11/20/2012 14:00,300,3,sky is clear,1022,281.69,65
11/20/2012 15:00,340,3,sky is clear,1023,283.22,70
11/20/2012 16:00,170,1,sky is clear,1023,285.395,60
11/20/2012 17:00,0,0,sky is clear,1024,287.57,50
11/20/2012 18:00,130,2,sky is clear,1024,289.85,44
11/20/2012 19:00,110,2,sky is clear,1024,290.87,42
11/20/2012 20:00,0,0,sky is clear,1023,292,36
11/20/2012 21:00,120,2,sky is clear,1022,292.92,34
11/20/2012 22:00,120,3,sky is clear,1022,292.98,32
11/20/2012 23:00,80,2,sky is clear,1022,293.01,32
11/21/2012 0:00,100,2,sky is clear,1022,292.21,34
11/21/2012 1:00,60,1,sky is clear,1022,289.94,36
11/21/2012 2:00,0,0,sky is clear,1023,288.59,39
11/21/2012 3:00,0,0,sky is clear,1023,287.88,44
11/21/2012 4:00,0,0,sky is clear,1023,287.19,50
11/21/2012 5:00,290,1,sky is clear,1023,285.81,58
11/21/2012 6:00,320,2,sky is clear,1023,285.35,58
11/21/2012 7:00,340,1,sky is clear,1023,284.22,57
11/21/2012 8:00,330,2,sky is clear,1023,283.8,57
11/21/2012 9:00,340,2,sky is clear,1023,282.71,66
11/21/2012 10:00,320,2,sky is clear,1023,282.66,66
11/21/2012 11:00,310,2,sky is clear,1022,282.14,66
11/21/2012 12:00,0,0,sky is clear,1022,281.04,70
11/21/2012 13:00,350,1,sky is clear,1023,279.82,65
11/21/2012 14:00,340,1,sky is clear,1023,280.45,65
11/21/2012 15:00,310,2,sky is clear,1023,280.63,65
11/21/2012 16:00,30,1,sky is clear,1023,284.25,54
11/21/2012 17:00,0,0,sky is clear,1023,286.82,50
11/21/2012 18:00,0,0,sky is clear,1023,288.75,44
11/21/2012 19:00,140,3,sky is clear,1022,290.72,36
11/21/2012 20:00,100,3,sky is clear,1020,291.44,34
11/21/2012 21:00,140,2,sky is clear,1019,292.81,32
11/21/2012 22:00,120,1,sky is clear,1018,292.78,32
11/21/2012 23:00,110,2,sky is clear,1018,293.12,30
11/22/2012 0:00,120,1,sky is clear,1018,292.02,32
11/22/2012 1:00,0,0,sky is clear,1018,291.02,34
11/22/2012 2:00,0,0,sky is clear,1018,288.84,38
11/22/2012 3:00,20,2,sky is clear,1018,287.77,44
11/22/2012 4:00,310,1,sky is clear,1018,286.57,50
11/22/2012 5:00,300,1,sky is clear,1018,285.93,54
11/22/2012 6:00,300,2,sky is clear,1018,284.65,54
11/22/2012 7:00,0,0,sky is clear,1018,283.21,57
11/22/2012 8:00,330,1,sky is clear,1018,282.96,61
11/22/2012 9:00,310,2,sky is clear,1018,282.7,57
11/22/2012 10:00,300,1,sky is clear,1018,282.96,61
11/22/2012 11:00,310,2,sky is clear,1018,281.42,65
11/22/2012 12:00,280,2,sky is clear,1018,281.15,65
11/22/2012 13:00,0,0,sky is clear,1018,279.69,70
11/22/2012 14:00,240,1,sky is clear,1018,280.6,65
11/22/2012 15:00,260,1,sky is clear,1018,280.85,65
11/22/2012 16:00,10,2,sky is clear,1019,284.22,53
11/22/2012 17:00,0,0,sky is clear,1019,286.89,44
11/22/2012 18:00,180,2,sky is clear,1019,288.42,41
11/22/2012 19:00,130,2,sky is clear,1018,289.9,36
11/22/2012 20:00,40,1,sky is clear,1017,291.48,31
11/22/2012 21:00,0,0,sky is clear,1017,292.27,
11/22/2012 22:00,310,1,sky is clear,1016,293.01,
11/22/2012 23:00,0,0,sky is clear,1016,293.37,22
11/23/2012 0:00,0,0,sky is clear,1015,292.24,
11/23/2012 1:00,300,1,sky is clear,1016,290.63,31
11/23/2012 2:00,320,2,sky is clear,1016,289,36
11/23/2012 3:00,330,1,sky is clear,1016,287.64,41
11/23/2012 4:00,330,3,sky is clear,1017,286.51,43
11/23/2012 5:00,320,3,sky is clear,1017,285.38,46
11/23/2012 6:00,310,2,sky is clear,1017,285.68,46
11/23/2012 7:00,330,5,sky is clear,1017,284.95,35
11/23/2012 8:00,310,2,sky is clear,1018,283.51,
11/23/2012 9:00,360,2,sky is clear,1018,283.17,
11/23/2012 10:00,350,4,sky is clear,1019,282.76,
11/23/2012 11:00,330,4,sky is clear,1019,282.46,37
11/23/2012 12:00,320,5,sky is clear,1019,281.32,43
11/23/2012 13:00,310,2,sky is clear,1020,281.27,46
11/23/2012 14:00,0,0,sky is clear,1020,281.22,
11/23/2012 15:00,0,0,sky is clear,1021,281.67,
11/23/2012 16:00,0,0,sky is clear,1022,282.84,50
11/23/2012 17:00,10,2,sky is clear,1022,287.08,38
11/23/2012 18:00,60,1,sky is clear,1023,289.99,27
11/23/2012 19:00,150,2,sky is clear,1022,291.48,27
11/23/2012 20:00,0,0,sky is clear,1022,292.79,25
11/23/2012 21:00,140,1,sky is clear,1021,294.13,21
11/23/2012 22:00,30,4,sky is clear,1021,293.95,22
11/23/2012 23:00,350,3,sky is clear,1021,294.08,19
11/24/2012 0:00,0,0,sky is clear,1021,294.26,21
11/24/2012 1:00,0,0,sky is clear,1022,291.22,25
11/24/2012 2:00,300,2,sky is clear,1022,289.56,33
11/24/2012 3:00,340,3,sky is clear,1023,288.35,41
11/24/2012 4:00,350,3,sky is clear,1023,287.39,41
11/24/2012 5:00,360,2,sky is clear,1024,286.52,31
11/24/2012 6:00,60,2,sky is clear,1024,286.53,27
11/24/2012 7:00,0,0,sky is clear,1025,286.97,37
11/24/2012 8:00,310,3,sky is clear,1025,284.98,35
11/24/2012 9:00,340,3,sky is clear,1025,284.63,35
11/24/2012 10:00,310,2,sky is clear,1025,285.67,40
11/24/2012 11:00,290,1,sky is clear,1025,284.07,40
11/24/2012 12:00,0,0,sky is clear,1025,284.35,40
11/24/2012 13:00,350,3,sky is clear,1025,284.06,34
11/24/2012 14:00,270,1,sky is clear,1026,282.94,39
11/24/2012 15:00,300,2,sky is clear,1027,283.29,39
11/24/2012 16:00,0,0,sky is clear,1027,285.78,34
11/24/2012 17:00,280,1,sky is clear,1027,288.07,33
11/24/2012 18:00,340,3,sky is clear,1027,290.65,22
11/24/2012 19:00,310,4,sky is clear,1027,291.36,20
11/24/2012 20:00,320,4,sky is clear,1026,291.87,18
11/24/2012 21:00,330,4,sky is clear,1025,293.87,15
11/24/2012 22:00,0,0,sky is clear,1024,294.49,18
11/24/2012 23:00,0,0,sky is clear,1023,294.23,15
11/25/2012 0:00,0,0,sky is clear,1023,294.56,15
11/25/2012 1:00,0,0,sky is clear,1023,291.4,20
11/25/2012 2:00,320,2,sky is clear,1023,288.88,26
11/25/2012 3:00,314,1,sky is clear,1023,287.876,27
11/25/2012 4:00,308,1,sky is clear,1023,286.872,29
11/25/2012 5:00,302,1,sky is clear,1023,285.868,30
11/25/2012 6:00,296,1,sky is clear,1023,284.864,32
11/25/2012 7:00,290,1,sky is clear,1023,283.86,34
11/25/2012 8:00,320,1,sky is clear,1023,282.9,39
11/25/2012 9:00,320,2,sky is clear,1023,282.74,39
11/25/2012 10:00,320,2,sky is clear,1023,281.74,34
11/25/2012 11:00,320,2,sky is clear,1023,281.01,42
11/25/2012 12:00,320,3,sky is clear,1022,281.07,42
11/25/2012 13:00,0,0,sky is clear,1023,280.69,49
11/25/2012 14:00,310,2,sky is clear,1023,279.6,45
11/25/2012 15:00,300,2,sky is clear,1023,281.06,48
11/25/2012 16:00,290,1,sky is clear,1023,282.56,40
11/25/2012 17:00,0,0,sky is clear,1023,285.84,30
11/25/2012 18:00,0,0,sky is clear,1023,289.76,21
11/25/2012 19:00,140,1,sky is clear,1022,291.54,22
11/25/2012 20:00,0,0,sky is clear,1021,292.73,20
11/25/2012 21:00,0,0,sky is clear,1020,293.86,18
11/25/2012 22:00,0,0,sky is clear,1019,294.19,15
11/25/2012 23:00,0,0,sky is clear,1018,293.97,15
11/26/2012 0:00,0,0,sky is clear,1017,291.93,17
11/26/2012 1:00,0,0,sky is clear,1017,289.89,20
11/26/2012 2:00,300,2,sky is clear,1017,287.61,28
11/26/2012 3:00,300,2,sky is clear,1017,286.7,35
11/26/2012 4:00,320,2,sky is clear,1017,285.24,37
11/26/2012 5:00,330,2,sky is clear,1017,283.91,40
11/26/2012 6:00,300,3,sky is clear,1017,283.49,40
11/26/2012 7:00,310,2,sky is clear,1017,282.86,43
11/26/2012 8:00,290,3,sky is clear,1016,282.36,37
11/26/2012 9:00,290,1,sky is clear,1016,281.3,39
11/26/2012 10:00,290,1,sky is clear,1016,280.66,42
11/26/2012 11:00,0,0,sky is clear,1016,279.64,48
11/26/2012 12:00,310,1,sky is clear,1015,279.34,48
11/26/2012 13:00,300,2,sky is clear,1015,278.9,56
11/26/2012 14:00,320,1,sky is clear,1015,279.11,52
11/26/2012 15:00,320,2,sky is clear,1016,279.53,48
11/26/2012 16:00,0,0,sky is clear,1016,282.06,42
11/26/2012 17:00,0,0,sky is clear,1016,286.15,28
11/26/2012 18:00,52,0,sky is clear,1014,288.26,24
11/26/2012 19:00,105,0,sky is clear,1013,290.37,21
11/26/2012 20:00,52,0,sky is clear,1013,291.4,19
11/26/2012 21:00,0,0,sky is clear,1014,292.43,17
11/26/2012 22:00,120,2,sky is clear,1013,292.82,16
11/26/2012 23:00,0,0,sky is clear,1012,292.26,17
11/27/2012 0:00,0,0,sky is clear,1012,292.21,17
11/27/2012 1:00,0,0,sky is clear,1012,289.15,18
11/27/2012 2:00,310,2,sky is clear,1013,286.63,28
11/27/2012 3:00,340,2,sky is clear,1013,285.93,37
11/27/2012 4:00,300,2,sky is clear,1014,285.15,37
11/27/2012 5:00,320,2,sky is clear,1014,282.63,39
11/27/2012 6:00,330,3,sky is clear,1015,282.47,43
11/27/2012 7:00,310,2,sky is clear,1015,282.11,43
11/27/2012 8:00,0,0,sky is clear,1015,281.83,39
11/27/2012 9:00,200,1,sky is clear,1015,281.45,45
11/27/2012 10:00,330,1,sky is clear,1016,281.34,39
11/27/2012 11:00,0,1,sky is clear,1016,280.38,42
11/27/2012 12:00,0,0,sky is clear,1017,280.56,42
11/27/2012 13:00,260,2,sky is clear,1017,279.47,48
11/27/2012 14:00,300,4,sky is clear,1018,279.22,48
11/27/2012 15:00,0,0,sky is clear,1019,279.77,48
11/27/2012 16:00,350,1,sky is clear,1020,282.14,42
11/27/2012 17:00,175,0,sky is clear,1020,285.49,36
11/27/2012 18:00,0,0,sky is clear,1021,288.84,30
11/27/2012 19:00,250,2,sky is clear,1021,289.28,23
11/27/2012 20:00,0,0,sky is clear,1020,291.11,20
11/27/2012 21:00,0,0,sky is clear,1019,292.43,19
11/27/2012 22:00,170,2,sky is clear,1018,293.12,16
11/27/2012 23:00,0,0,sky is clear,1018,292.9,15
11/28/2012 0:00,170,1,sky is clear,1018,293.23,17
11/28/2012 1:00,0,0,sky is clear,1018,288.77,18
11/28/2012 2:00,330,2,sky is clear,1019,286.44,28
11/28/2012 3:00,300,3,sky is clear,1019,285.45,32
11/28/2012 4:00,320,1,sky is clear,1020,285.04,34
11/28/2012 5:00,320,2,sky is clear,1021,282.94,37
11/28/2012 6:00,330,2,sky is clear,1021,282.41,39
11/28/2012 7:00,300,2,sky is clear,1021,282.15,37
11/28/2012 8:00,280,2,sky is clear,1022,281.2,39
11/28/2012 9:00,330,1,sky is clear,1021,280.53,45
11/28/2012 10:00,330,2,sky is clear,1021,280.24,48
11/28/2012 11:00,300,2,sky is clear,1021,280.56,42
11/28/2012 12:00,0,0,sky is clear,1022,278.84,45
11/28/2012 13:00,310,2,sky is clear,1022,278.86,52
11/28/2012 14:00,300,2,sky is clear,1022,278.68,52
11/28/2012 15:00,310,1,sky is clear,1023,278.76,52
11/28/2012 16:00,320,1,sky is clear,1024,280.61,42
11/28/2012 17:00,0,0,sky is clear,1024,284.76,34
11/28/2012 18:00,0,0,sky is clear,1024,287.13,28
11/28/2012 19:00,130,1,sky is clear,1023,289.08,25
11/28/2012 20:00,150,3,sky is clear,1022,290.54,20
11/28/2012 21:00,140,2,sky is clear,1022,291.56,18
11/28/2012 22:00,110,2,sky is clear,1021,291.22,18
11/28/2012 23:00,180,1,sky is clear,1021,290.89,18
11/29/2012 0:00,0,0,sky is clear,1020,289.83,20
11/29/2012 1:00,0,0,sky is clear,1020,288.21,25
11/29/2012 2:00,300,2,sky is clear,1021,287.5,28
11/29/2012 3:00,330,1,sky is clear,1021,286.02,32
11/29/2012 4:00,0,0,sky is clear,1021,285.91,35
11/29/2012 5:00,320,1,sky is clear,1021,284.4,37
11/29/2012 6:00,310,1,sky is clear,1021,283.69,43
11/29/2012 7:00,330,2,sky is clear,1021,283.04,43
11/29/2012 8:00,340,2,sky is clear,1021,283.13,43
11/29/2012 9:00,320,2,sky is clear,1021,282.45,39
11/29/2012 10:00,320,2,sky is clear,1021,280.46,49
11/29/2012 11:00,340,1,sky is clear,1021,280.16,48
11/29/2012 12:00,300,2,sky is clear,1020,279.55,48
11/29/2012 13:00,320,2,sky is clear,1020,278.71,48
11/29/2012 14:00,340,1,sky is clear,1020,278.64,52
11/29/2012 15:00,320,2,sky is clear,1021,279.35,48
11/29/2012 16:00,0,0,sky is clear,1021,283.15,43
11/29/2012 17:00,65,0,sky is clear,1021,285.67,36
11/29/2012 18:00,130,1,sky is clear,1021,288.19,30
11/29/2012 19:00,0,0,sky is clear,1021,289.93,23
11/29/2012 20:00,0,2,sky is clear,1019,291.26,22
11/29/2012 21:00,140,2,sky is clear,1018,292.33,19
11/29/2012 22:00,105,0,scattered clouds,1015,292.81,26
11/29/2012 23:00,0,0,sky is clear,1017,293.22,18
11/30/2012 0:00,0,0,sky is clear,1017,291.76,20
11/30/2012 1:00,200,2,sky is clear,1017,290.58,22
11/30/2012 2:00,180,4,sky is clear,1017,290.65,25
11/30/2012 3:00,105,0,scattered clouds,1015,290.37,24
11/30/2012 4:00,140,1,scattered clouds,984,291.855,20
11/30/2012 5:00,175,3,scattered clouds,953,293.34,17
11/30/2012 6:00,175,3,scattered clouds,953,293.34,17
11/30/2012 7:00,214,4,broken clouds,953,286.21,34
11/30/2012 8:00,214,4,broken clouds,953,286.21,34
11/30/2012 9:00,214,4,broken clouds,953,286.21,34
11/30/2012 10:00,214,4,broken clouds,953,286.21,34
11/30/2012 11:00,214,4,broken clouds,953,286.21,34
11/30/2012 12:00,214,4,broken clouds,953,286.21,34
11/30/2012 13:00,224,2,scattered clouds,954,284.64,65
11/30/2012 14:00,224,2,scattered clouds,954,284.64,65
11/30/2012 15:00,224,2,scattered clouds,954,284.64,65
11/30/2012 16:00,224,2,scattered clouds,954,284.64,65
11/30/2012 17:00,224,2,scattered clouds,954,284.64,65
11/30/2012 18:00,222,5,scattered clouds,986,289.175,51
11/30/2012 19:00,220,8,few clouds,1019,293.71,37
11/30/2012 20:00,220,10,sky is clear,1018,294.3,30
11/30/2012 21:00,220,6,sky is clear,1018,294.67,33
11/30/2012 22:00,220,4,sky is clear,1017,294.06,35
11/30/2012 23:00,220,7,sky is clear,1016,293.19,32
12/1/2012 0:00,200,5,sky is clear,1017,292.47,34
12/1/2012 1:00,200,8,sky is clear,1017,291.56,39
12/1/2012 2:00,240,6,sky is clear,1017,291.29,37
12/1/2012 3:00,230,9,sky is clear,1017,290.88,39
12/1/2012 4:00,220,6,sky is clear,1017,290.19,42
12/1/2012 5:00,220,7,sky is clear,1017,290.03,42
12/1/2012 6:00,0,2,sky is clear,1018,289.47,48
12/1/2012 7:00,180,5,sky is clear,1017,289.28,45
12/1/2012 8:00,160,8,sky is clear,1017,288.71,48
12/1/2012 9:00,200,5,sky is clear,1017,288.71,42
12/1/2012 10:00,130,6,sky is clear,1016,288.29,48
12/1/2012 11:00,200,6,sky is clear,1016,288.4,48
12/1/2012 12:00,220,10,sky is clear,1015,288.79,42
12/1/2012 13:00,220,11,sky is clear,1016,288.6,42
12/1/2012 14:00,210,8,sky is clear,1016,288.63,51
12/1/2012 15:00,200,7,few clouds,1016,289,59
12/1/2012 16:00,200,7,sky is clear,1017,289.88,55
12/1/2012 17:00,200,9,sky is clear,1016,291.06,52
12/1/2012 18:00,220,9,sky is clear,1017,292.64,42
12/1/2012 19:00,210,7,sky is clear,1016,293.45,40
12/1/2012 20:00,200,7,sky is clear,1015,293.64,40
12/1/2012 21:00,210,7,sky is clear,1015,293.91,40
12/1/2012 22:00,190,8,sky is clear,1015,293.1,42
12/1/2012 23:00,180,9,sky is clear,1014,292.91,40
12/2/2012 0:00,150,10,sky is clear,1014,292.19,45
12/2/2012 1:00,150,17,sky is clear,1014,291.89,45
12/2/2012 2:00,180,13,sky is clear,1014,291.4,45
12/2/2012 3:00,210,10,sky is clear,1014,291.21,45
12/2/2012 4:00,180,6,sky is clear,1015,290.87,48
12/2/2012 5:00,220,5,sky is clear,1015,290.52,51
12/2/2012 6:00,180,5,sky is clear,1016,289.85,51
12/2/2012 7:00,180,5,sky is clear,1015,289.96,48
12/2/2012 8:00,190,6,sky is clear,1015,288.81,51
12/2/2012 9:00,220,4,sky is clear,1015,288.52,45
12/2/2012 10:00,280,1,sky is clear,1016,287.54,58
12/2/2012 11:00,0,0,sky is clear,1016,286.68,66
12/2/2012 12:00,300,1,sky is clear,1016,286.19,66
12/2/2012 13:00,350,1,sky is clear,1016,285.89,71
12/2/2012 14:00,60,5,sky is clear,1018,285.58,71
12/2/2012 15:00,140,4,scattered clouds,985,285.37,74
12/2/2012 16:00,221,2,broken clouds,953,285.16,77
12/2/2012 17:00,221,2,broken clouds,953,285.16,77
12/2/2012 18:00,221,2,broken clouds,953,285.16,77
12/2/2012 19:00,0,0,sky is clear,1019,289.54,62
12/2/2012 20:00,0,0,sky is clear,1018,290.28,55
12/2/2012 21:00,110,1,sky is clear,1017,290.92,51
12/2/2012 22:00,200,2,sky is clear,1017,290.92,37
12/2/2012 23:00,40,1,sky is clear,1017,291.03,48
12/3/2012 0:00,0,0,sky is clear,1017,290.54,48
12/3/2012 1:00,350,2,sky is clear,1017,289,55
12/3/2012 2:00,360,2,sky is clear,1017,287.58,58
12/3/2012 3:00,340,1,overcast clouds,1017,287.29,62
12/3/2012 4:00,0,0,broken clouds,1017,287.18,62
12/3/2012 5:00,20,2,broken clouds,1017,286.29,62
12/3/2012 6:00,0,0,broken clouds,1017,285.54,71
12/3/2012 7:00,330,1,sky is clear,1017,285.42,71
12/3/2012 8:00,200,1,overcast clouds,1017,285.62,71
12/3/2012 9:00,0,0,broken clouds,1017,285.52,66
12/3/2012 10:00,360,2,sky is clear,1016,284.46,76
12/3/2012 11:00,330,2,sky is clear,1016,284.46,81
12/3/2012 12:00,0,0,sky is clear,1016,284.12,81
12/3/2012 13:00,300,1,sky is clear,1016,284.15,81
12/3/2012 14:00,330,2,sky is clear,1016,284.64,81
12/3/2012 15:00,10,1,sky is clear,1015,285.78,81
12/3/2012 16:00,320,1,sky is clear,1015,287.52,76
12/3/2012 17:00,120,1,sky is clear,1015,290.06,62
12/3/2012 18:00,110,3,scattered clouds,1014,291.1,59
12/3/2012 19:00,210,5,sky is clear,1013,292.51,48
12/3/2012 20:00,220,10,sky is clear,1012,293.91,40
12/3/2012 21:00,190,10,sky is clear,1011,294.1,40
12/3/2012 22:00,190,10,sky is clear,1011,294.01,37
12/3/2012 23:00,210,9,scattered clouds,1011,294.56,30
12/4/2012 0:00,190,9,sky is clear,1010,293.65,37
12/4/2012 1:00,220,7,scattered clouds,1011,293.3,32
12/4/2012 2:00,220,8,sky is clear,1012,292.05,42
12/4/2012 3:00,210,8,sky is clear,1012,291.33,45
12/4/2012 4:00,200,5,sky is clear,1013,290.8,48
12/4/2012 5:00,190,7,sky is clear,1013,290.15,51
12/4/2012 6:00,200,6,sky is clear,1013,289.23,55
12/4/2012 7:00,240,4,sky is clear,1014,288.59,55
12/4/2012 8:00,340,3,sky is clear,1014,287.75,62
12/4/2012 9:00,350,3,sky is clear,1015,287.07,66
12/4/2012 10:00,30,2,sky is clear,1016,286.78,62
12/4/2012 11:00,300,4,sky is clear,1017,285.29,66
12/4/2012 12:00,305,3,sky is clear,1017,284.855,66
12/4/2012 13:00,310,2,sky is clear,1017,284.42,66
12/4/2012 14:00,340,1,sky is clear,1018,284.14,66
12/4/2012 15:00,320,1,sky is clear,1019,283.99,71
12/4/2012 16:00,150,1,sky is clear,1019,285.19,71
12/4/2012 17:00,0,0,sky is clear,1020,287.59,58
12/4/2012 18:00,70,2,sky is clear,1020,289.53,48
12/4/2012 19:00,90,2,sky is clear,1020,290.76,51
12/4/2012 20:00,100,1,sky is clear,1020,291.56,48
12/4/2012 21:00,170,1,sky is clear,1019,291.9,48
12/4/2012 22:00,50,2,sky is clear,1019,291.91,45
12/4/2012 23:00,0,0,sky is clear,1020,292.13,45
12/5/2012 0:00,80,1,sky is clear,1020,291.12,42
12/5/2012 1:00,90,2,sky is clear,1020,289.03,48
12/5/2012 2:00,0,0,sky is clear,1021,288.02,48
12/5/2012 3:00,0,0,sky is clear,1021,286.67,58
12/5/2012 4:00,320,2,sky is clear,1022,286.46,62
12/5/2012 5:00,310,2,sky is clear,1022,285.93,62
12/5/2012 6:00,190,2,sky is clear,1022,285.255,64
12/5/2012 7:00,70,2,sky is clear,1023,284.58,66
12/5/2012 8:00,280,2,sky is clear,1023,284.45,66
12/5/2012 9:00,310,2,sky is clear,1023,283.95,62
12/5/2012 10:00,330,1,sky is clear,1023,284.51,66
12/5/2012 11:00,0,0,sky is clear,1023,284.03,66
12/5/2012 12:00,0,0,sky is clear,1024,283.57,66
12/5/2012 13:00,360,2,sky is clear,1024,283.38,62
12/5/2012 14:00,0,0,sky is clear,1025,282.02,70
12/5/2012 15:00,320,1,sky is clear,1026,283.03,66
12/5/2012 16:00,0,0,sky is clear,1026,283.88,76
12/5/2012 17:00,0,0,sky is clear,1026,286.86,58
12/5/2012 18:00,0,0,sky is clear,1026,288.62,55
12/5/2012 19:00,0,0,sky is clear,1026,290.65,48
12/5/2012 20:00,160,1,sky is clear,1025,291.48,45
12/5/2012 21:00,150,2,sky is clear,1024,291.78,45
12/5/2012 22:00,100,2,sky is clear,1023,292.24,42
12/5/2012 23:00,140,2,sky is clear,1023,291.74,45
12/6/2012 0:00,230,1,sky is clear,1023,290.48,45
12/6/2012 1:00,0,0,sky is clear,1023,289.01,48
12/6/2012 2:00,0,0,sky is clear,1023,288.14,51
12/6/2012 3:00,0,0,sky is clear,1023,287.95,51
12/6/2012 4:00,0,0,sky is clear,1023,287.38,58
12/6/2012 5:00,330,1,sky is clear,1023,285.76,62
12/6/2012 6:00,330,1,sky is clear,1023,285.13,62
12/6/2012 7:00,0,0,sky is clear,1022,284.89,66
12/6/2012 8:00,0,0,sky is clear,1022,284.73,62
12/6/2012 9:00,290,1,sky is clear,1022,284.19,66
12/6/2012 10:00,0,0,sky is clear,1022,284.04,66
12/6/2012 11:00,0,0,sky is clear,1021,283.16,71
12/6/2012 12:00,0,0,sky is clear,1020,282.68,71
12/6/2012 13:00,360,1,sky is clear,1020,282.29,76
12/6/2012 14:00,0,0,sky is clear,1020,282.2,66
12/6/2012 15:00,290,1,sky is clear,1020,282.5,76
12/6/2012 16:00,340,2,sky is clear,1020,283.86,66
12/6/2012 17:00,0,0,sky is clear,1021,285.51,62
12/6/2012 18:00,360,1,sky is clear,1021,286.8,58
12/6/2012 19:00,0,0,sky is clear,1020,287.86,51
12/6/2012 20:00,0,0,sky is clear,1019,288.62,48
12/6/2012 21:00,0,0,sky is clear,1018,289.63,51
12/6/2012 22:00,0,0,sky is clear,1018,289.97,48
12/6/2012 23:00,150,1,sky is clear,1017,289.97,48
12/7/2012 0:00,180,1,sky is clear,1017,289.41,48
12/7/2012 1:00,0,0,sky is clear,1017,287.96,48
12/7/2012 2:00,0,0,sky is clear,1017,286.12,58
12/7/2012 3:00,0,0,sky is clear,1017,285.35,62
12/7/2012 4:00,0,0,sky is clear,1017,285.13,62
12/7/2012 5:00,240,2,sky is clear,1017,283.92,66
12/7/2012 6:00,340,2,sky is clear,1016,284.17,66
12/7/2012 7:00,0,0,sky is clear,1016,282.61,71
12/7/2012 8:00,290,2,sky is clear,1016,281.98,70
12/7/2012 9:00,290,1,sky is clear,1015,282.3,57
12/7/2012 10:00,290,1,sky is clear,1015,282,66
12/7/2012 11:00,103,0,scattered clouds,1013,281.21,69
12/7/2012 12:00,103,0,scattered clouds,1012,281.48,72
12/7/2012 13:00,214,1,sky is clear,1021,276.3085,69
12/7/2012 14:00,140,1,sky is clear,1014,281.21,66
12/7/2012 15:00,0,0,sky is clear,1015,281.26,66
12/7/2012 16:00,50,1,sky is clear,1015,282.07,61
12/7/2012 17:00,180,1,sky is clear,1015,285.81,58
12/7/2012 18:00,0,0,sky is clear,1015,288.14,50
12/7/2012 19:00,150,1,sky is clear,1015,289.88,44
12/7/2012 20:00,0,0,sky is clear,1014,291.11,39
12/7/2012 21:00,0,0,sky is clear,1013,292.24,37
12/7/2012 22:00,140,2,sky is clear,1012,292.48,37
12/7/2012 23:00,180,2,sky is clear,1012,292.9,34
12/8/2012 0:00,160,2,sky is clear,1012,291.31,37
12/8/2012 1:00,110,2,sky is clear,1012,289.67,39
12/8/2012 2:00,0,0,sky is clear,1012,288.24,45
12/8/2012 3:00,300,2,sky is clear,1012,287.22,54
12/8/2012 4:00,320,3,sky is clear,1013,286.72,54
12/8/2012 5:00,330,2,sky is clear,1013,285.52,58
12/8/2012 6:00,360,4,sky is clear,1013,285.89,47
12/8/2012 7:00,350,4,sky is clear,1013,285.19,50
12/8/2012 8:00,340,7,sky is clear,1013,285.04,47
12/8/2012 9:00,10,5,sky is clear,1013,284.82,38
12/8/2012 10:00,340,6,sky is clear,1014,285.04,
12/8/2012 11:00,350,6,sky is clear,1014,284.3,37
12/8/2012 12:00,350,6,sky is clear,1013,283.59,35
12/8/2012 13:00,340,6,sky is clear,1014,283.33,34
12/8/2012 14:00,360,5,sky is clear,1015,283.82,34
12/8/2012 15:00,340,5,sky is clear,1016,283.29,40
12/8/2012 16:00,360,4,sky is clear,1016,284.79,37
12/8/2012 17:00,10,7,sky is clear,1016,287.85,
12/8/2012 18:00,350,10,sky is clear,1017,289.66,29
12/8/2012 19:00,350,5,sky is clear,1017,290.8,22
12/8/2012 20:00,340,5,sky is clear,1016,291.37,22
12/8/2012 21:00,330,6,sky is clear,1015,292.35,19
12/8/2012 22:00,340,5,sky is clear,1015,291.91,16
12/8/2012 23:00,360,4,sky is clear,1015,290.3,16
12/9/2012 0:00,188,3,sky is clear,982,290.33,19
12/9/2012 1:00,17,3,few clouds,950,290.36,23
12/9/2012 2:00,17,3,few clouds,950,290.36,23
12/9/2012 3:00,17,3,few clouds,950,290.36,23
12/9/2012 4:00,17,3,few clouds,950,290.36,23
12/9/2012 5:00,17,3,few clouds,950,290.36,23
12/9/2012 6:00,156,2,few clouds,950,286.255,30
12/9/2012 7:00,295,1,few clouds,949,282.15,37
12/9/2012 8:00,295,1,few clouds,949,282.15,37
12/9/2012 9:00,295,1,few clouds,949,282.15,37
12/9/2012 10:00,295,1,few clouds,949,282.15,37
12/9/2012 11:00,295,1,few clouds,949,282.15,37
12/9/2012 12:00,295,1,few clouds,949,282.15,37
12/9/2012 13:00,293,0,scattered clouds,948,280.07,37
12/9/2012 14:00,293,0,scattered clouds,948,280.07,37
12/9/2012 15:00,293,0,scattered clouds,948,280.07,37
12/9/2012 16:00,293,0,scattered clouds,948,280.07,37
12/9/2012 17:00,293,0,scattered clouds,948,280.07,37
12/9/2012 18:00,293,0,scattered clouds,948,280.07,37
12/9/2012 19:00,56,0,sky is clear,949,290.2,16
12/9/2012 20:00,56,0,sky is clear,949,290.2,16
12/9/2012 21:00,0,0,sky is clear,1013,290.73,17
12/9/2012 22:00,110,2,sky is clear,1013,290.67,18
